"GEOID","TYPE","BORO","DIST_ROADBED","DIST_BLDG_HGHT"
360610047002012,"d","Manahattan",12.82568807749801985578251874838376002069,20.083157
360610038003001,"d","Manahattan",8.47772265037870112817554369058471155098,10.070141
360610037003001,"d","Manahattan",8.92512895819089068627683500306685749336,14.20623
360810779021001,"d","Queens",0.5438916292973162642857142857142857142857,2.446811
360610088001001,"d","Manahattan",17.72829956415551580078753018037210623491,50.79581500000001
360610015022003,"d","Manahattan",11.90155130288600212339055164319248826291,51.263695
360470510021001,"d","Brooklyn",7.67112865645500709354838709677419354839,6.458634
360610140004000,"d","Manahattan",10.73854018300528625247986577181208053691,20.822583
360610013001007,"d","Manahattan",18.36796510126394704235554462748955003688,40.300961
360610113001003,"d","Manahattan",20.16852415134651678431744487678339818418,84.168077
360610130002000,"d","Manahattan",10.47758357585309611782380702674357629785,17.832489000000006
360610104001001,"d","Manahattan",21.01356818002468281237026296711263428458,32.587219
360610082001003,"d","Manahattan",17.18964530787256789699334189931082817428,48.087791
360610142002002,"d","Manahattan",10.8546997573792444610505237215033887862,17.41602
360470039001001,"d","Brooklyn",7.82137154739229395866388308977035490605,6.6268600000000015
360610218004002,"d","Manahattan",7.85990416118868454612607758620689655172,8.040904
360610183006001,"d","Manahattan",8.30538532444104856220271881707607917959,9.191724
360610010023004,"d","Manahattan",7.51760833897468831437547312641937925814,3.654287
360470507001012,"d","Brooklyn",7.87336542397353678656151419558359621451,6.415566
360610086032000,"d","Manahattan",14.50519683198703093316981805208704958973,23.099033
360610066008000,"d","Manahattan",10.26380615756340916980232558139534883721,8.39275
360610028002001,"d","Manahattan",8.10553132748300625317563188593648736228,8.063336
360470059002002,"d","Brooklyn",6.82781399613119394117647058823529411765,9.154281
360610157004000,"d","Manahattan",10.13686675976599988759433085501858736059,12.703213
360610042001002,"d","Manahattan",9.63796889576170054740456458826624572481,16.964679999999998
360811333003007,"d","Queens",0,1.278003
360610239002001,"d","Manahattan",6.3710434908264527934011627906976744186,6.459639
360610098002000,"d","Manahattan",18.04593076648729979860551346122843785265,27.121288
360610148021001,"d","Manahattan",9.9533261910237529967842720510095642933,14.075897
360610114022002,"d","Manahattan",11.90917926884455521272455089820359281437,17.067593
360610047002009,"d","Manahattan",8.71683165847791002040902679830747531735,11.639498
360610095002003,"d","Manahattan",12.20339283168279075486114929887269727798,17.777414999999994
360610245002000,"d","Manahattan",8.35314914112190169443775100401606425703,9.285533
360610119002005,"d","Manahattan",22.31468482426093041903003347680535628886,47.94725800000001
360610134006000,"d","Manahattan",10.89964505869082153726605504587155963303,10.79288
360610229003001,"d","Manahattan",7.96414942549889426770609318996415770609,7.304314999999999
360610063005001,"d","Manahattan",8.0411751697790130416610901241230437129,8.709759
360610125001007,"d","Manahattan",21.4046618795926072515342424845709735218,53.463258
360610048005000,"d","Manahattan",8.21309193060472641147935003385240352065,29.958445
360470486002001,"d","Brooklyn",11.19208222656853101351351351351351351351,3.568511
360610102001008,"d","Manahattan",21.58068755981939967051150895140664961637,57.651454
360610210002006,"d","Manahattan",7.35981233819999356930769230769230769231,3.301332
360610158014000,"d","Manahattan",8.64886816026297350569359086918349429324,12.93152
360610177005000,"d","Manahattan",8.74138871925650706288288288288288288288,13.039813
360470383001000,"d","Brooklyn",3.28522855552989713658536585365853658537,4.376193
360610096001002,"d","Manahattan",22.58890255120377350650739386229925266338,41.048649
360610038002000,"d","Manahattan",8.54174906655400555786789816827072337783,10.665268
360610042001001,"d","Manahattan",9.40145856606678803883659700510120125062,12.625715
360610057002004,"d","Manahattan",8.31147602764802634558011956394326573672,16.520219
360610124005000,"d","Manahattan",13.86036530942756187720923013245033112583,23.809662
360610175001000,"d","Manahattan",10.1906581242757373461033411033411033411,14.758086
360610089004000,"d","Manahattan",9.27059598364059103474774555203509627102,6.23548
360470159002001,"d","Brooklyn",7.31498850786373733607843137254901960784,5.774592
360470513003007,"d","Brooklyn",8.56141576970463305463917525773195876289,4.047474
360610090003001,"d","Manahattan",15.03391883737086052511987319199524469982,7.915564
360610021002004,"d","Manahattan",12.89373333549568240568852459016393442623,13.453367000000002
360610166002000,"d","Manahattan",8.54295127674928038560949298813376483279,7.221305
360610131002003,"d","Manahattan",19.0961247145832493471707378074197582326,27.88811500000001
360610076001004,"d","Manahattan",18.39804058219485468311518648930620761607,30.909679
360810183005002,"d","Queens",5.82128952845482471265714285714285714286,4.779599
360610153001000,"d","Manahattan",11.04316204725915612542554973821989528796,12.124059
360610181003000,"d","Manahattan",8.5843536601463723627779666780006800408,13.320889
360610087001000,"d","Manahattan",11.97258502498686843292572272631356826335,20.623843
360610184004000,"d","Manahattan",8.80443036492039182075757575757575757576,7.738252
360610098003001,"d","Manahattan",17.01737976391825544347821840203164680602,23.680914
360610049001001,"d","Manahattan",9.18273551597048765119795635607897471424,13.250079
360610120002000,"d","Manahattan",11.06030298408193249776154672395273899033,19.606744
360610049003001,"d","Manahattan",9.53309075708048024751414412554201940946,9.747107000000002
360610050002000,"d","Manahattan",11.76463028865204298357170224411603721949,7.1815479999999985
360810059002000,"d","Queens",6.78489321115976233166666666666666666667,4.335509
360810149002000,"d","Queens",7.01009980189166397261862917398945518453,4.208751
360610144024004,"d","Manahattan",9.61122036869209483675982532751091703057,17.733481
360810053001001,"d","Queens",5.55393881735221201691983122362869198312,3.807562
360610131002000,"d","Manahattan",17.56313448106746921132862903225806451613,42.703058
360470796012001,"d","Brooklyn",7.50744566438046078786610878661087866109,5.444612
360610013002009,"d","Manahattan",19.79216126290801280803249097472924187726,68.449141
360610203002000,"d","Manahattan",9.08914304621582909909177592371871275328,12.884587
360610080001002,"d","Manahattan",16.01120560254062537385302141026700834918,33.178405
360610002011001,"d","Manahattan",6.19295098371366223220963172804532577904,5.457572
360610055022004,"d","Manahattan",10.45278193041788656353841349156777014366,18.801643
360610072002000,"d","Manahattan",13.86202242522071816342857142857142857143,47.99102
360610039004000,"d","Manahattan",8.54592957779936923889694224235560588901,30.831956
360610009001018,"d","Manahattan",5.89590490547991265566002256487401278676,2.047173
360610115002001,"d","Manahattan",9.64325171809883007114698063045955184201,54.55983000000001
360610120004001,"d","Manahattan",10.60927282980952350690384615384615384615,13.036142
360610057002000,"d","Manahattan",11.61696332405647010782333036509349955476,47.026622
360610113001010,"d","Manahattan",18.33318619437789655949723647848401105409,32.216201
360610090005000,"d","Manahattan",17.62552824132827306561186650185414091471,26.744847
360610150024001,"d","Manahattan",11.57030734372659683511627263929213327803,17.807199
360610131002005,"d","Manahattan",18.45090462709622767394886657695890694545,43.3971
360610021002002,"d","Manahattan",10.68351275953587275837172359015091342335,17.758235
360610074001002,"d","Manahattan",13.96670709192873526306855741550271883996,27.432772
360610132002000,"d","Manahattan",9.51180754674605247439606741573033707865,9.688955
360610118001000,"d","Manahattan",13.34649773456515407250626566416040100251,18.202369
360610042002002,"d","Manahattan",9.89409525117014508679881656804733727811,10.336611
360610016001004,"d","Manahattan",7.1076903959115898243866535819430814524,28.502535
360610103001011,"d","Manahattan",10.56375228418571826659242761692650334076,22.474185
360610032002000,"d","Manahattan",8.0316965093362650341486115872471717518,8.524723
360610014022000,"d","Manahattan",9.23770272300364706360808709175738724728,3.701428
360610165001000,"d","Manahattan",8.50876852467650674672741372625048468399,21.188439
360610008006011,"d","Manahattan",8.68452973847934794875555555555555555556,5.646594
360610055011001,"d","Manahattan",12.70624456009860624816267942583732057416,18.792151
360610097004000,"d","Manahattan",9.02983475048969439224838140082401412596,10.217343
360610195004000,"d","Manahattan",8.88837972738798382763774104683195592287,12.654683
360610212001001,"d","Manahattan",7.3828834684532733235076252723311546841,7.485831
360610016001000,"d","Manahattan",7.79663999057977877208333333333333333333,0.769303
360610087001001,"d","Manahattan",10.37075815728587828982024369646519483653,16.802773000000002
360610093004000,"d","Manahattan",10.64692709218644559762582056892778993435,25.353553
360610098004000,"d","Manahattan",12.27493673736674170937736146095717884131,11.138894
360610129001005,"d","Manahattan",9.36967273303138059459952038369304556355,7.49489
360610122004001,"d","Manahattan",10.62522333024486694417059377945334590009,18.690401
360610099001010,"d","Manahattan",9.33208458403290658316846986089644513138,5.5665260000000005
360610158014001,"d","Manahattan",10.63996785003533779710139002452984464432,12.171934
360610134009000,"d","Manahattan",9.9357158735469793646651308211288464703,10.512353
360610180002002,"d","Manahattan",8.58367908542058721661881918819188191882,6.126932
360610166004000,"d","Manahattan",9.32234144809440762318757192174913693901,9.387601
360610045001007,"d","Manahattan",11.13386122603912087580841638981173864895,14.426342000000002
360810169001000,"d","Queens",20.15274990931007993265306122448979591837,2.930813
360810599002002,"d","Queens",0,2.255011
360610179004000,"d","Manahattan",9.99330411978020201879310344827586206897,15.010664000000002
360610061001002,"d","Manahattan",11.82885652952771906908482995796713794421,15.892607
360470956002000,"d","Brooklyn",2.8194081212861799625,2.1545970000000003
360610037001018,"d","Manahattan",9.3261378490371110505,13.863609
360810033003006,"d","Queens",4.24650085408442256,4.249603
360810071003000,"d","Queens",7.45509434033708621504950495049504950495,6.0625519999999975
360610088001000,"d","Manahattan",18.9488944470839689008436954064330490186,35.099159
360470317011000,"d","Brooklyn",4.96613166472681261219512195121951219512,6.549045
360610109001010,"d","Manahattan",11.20049516237014686125643823657791357486,26.202318
360610140001000,"d","Manahattan",10.27260407979587810421299803060142402666,20.562007
360610114012000,"d","Manahattan",12.68345011380710571702423929860752965446,14.219103
360610047002010,"d","Manahattan",11.5897008043827976948237597911227154047,15.406156
360810039001003,"d","Queens",6.47772187105752742678571428571428571429,3.571667
360610119002002,"d","Manahattan",16.120970631859885898549325575244644274,24.115657
360470505001000,"d","Brooklyn",7.92271393902724559073394495412844036697,4.306799
360610118002001,"d","Manahattan",11.85560730848377432974488567990373044525,59.208838
360610065004000,"d","Manahattan",9.63139733107836444877345104839981081507,14.072817
360610197021004,"d","Manahattan",7.60693299239389941684516880093131548312,11.192698
360810716001028,"d","Queens",19.82974083480530280075249853027630805409,0.5870270000000001
360610198001002,"d","Manahattan",6.12190949021006901017811704834605597964,7.138244
360610138007000,"d","Manahattan",10.83114046178962625256855928930088837389,9.426599
360610183007001,"d","Manahattan",8.28316727494541573104778761061946902655,12.034711
360610179001000,"d","Manahattan",11.44945942833832490192,16.352932
360610045001010,"d","Manahattan",9.5089102414479794703522898842476094615,14.753389000000002
360610043001001,"d","Manahattan",8.20244935095234502514981677085578788532,10.793067
360470229001001,"d","Brooklyn",5.52146851239414775038095238095238095238,5.3128730000000015
360610225003000,"d","Manahattan",7.41160865379416268160283687943262411348,6.348953
360610142006001,"d","Manahattan",11.34471368069278694651074245308675550721,19.318111
360610152003000,"d","Manahattan",11.86309277643412050191964285714285714286,21.853796
360610122001001,"d","Manahattan",9.89731608471205179280441640378548895899,12.003512
360610066008001,"d","Manahattan",8.316478596350059022831945124938755512,10.261589
360610120001001,"d","Manahattan",11.6181266286223431754790026246719160105,20.411592
360610033003020,"d","Manahattan",11.306610784199010931574875526618153964,10.139073
360470289004001,"d","Brooklyn",6.45333449203590628857142857142857142857,3.621038
360810181023000,"d","Queens",7.3396731224973904656716417910447761194,7.459091
360810061002001,"d","Queens",5.73671642987262322925373134328358208955,5.616037
360610114022001,"d","Manahattan",11.39463650326904813674317817014446227929,12.451014
360610194004000,"d","Manahattan",9.08916835025011404797768479776847977685,6.435393
360610036013001,"d","Manahattan",7.07199419867580566249271360638134683234,15.722385999999998
360610158012000,"d","Manahattan",10.06541690133699970738018375962254780233,9.604097
360470269003001,"d","Brooklyn",12.21035567258514490205479452054794520548,5.19569
360470219001001,"d","Brooklyn",6.14567800970866212046875,4.655806
360470495002002,"d","Brooklyn",5.7961362437248736881431767337807606264,4.604457
360810183005003,"d","Queens",11.960005229885238945,4.562297
360810440001002,"d","Queens",0,1.620919
360810716001057,"d","Queens",12.87487367219216830222222222222222222222,0.000794
360610142002000,"d","Manahattan",9.94681626691761544383494404883011190234,10.09498
360610127003001,"d","Manahattan",8.69425877206570611904647573315040301835,9.478845
360610066005000,"d","Manahattan",10.78247276152789008793356990773598296664,13.095579
360610121004001,"d","Manahattan",8.97565760607104846239525820071451770055,9.465141
360050161003000,"d","Bronx",2.61764185288076708,7.493932000000001
360610103001002,"d","Manahattan",8.45724739966590077240635593220338983051,29.766111
360610065003003,"d","Manahattan",7.77706419333705402200967156961515212573,5.646818
360810025001000,"d","Queens",6.2930246481041786239263803680981595092,3.192152
360610007001022,"d","Manahattan",16.89150178445656388992634560906515580737,126.151022
360810245002001,"d","Queens",9.06324570353388024764705882352941176471,4.366371
360610021002000,"d","Manahattan",10.36752317858154891624092888243831640058,18.101989
360610024001009,"d","Manahattan",7.87797427575129840657894736842105263158,3.256566
360610273001001,"d","Manahattan",7.67237179135210512237008871989860583016,9.69535
360810183002000,"d","Queens",8.6306674079726528525691699604743083004,5.774446
360470804003003,"d","Brooklyn",5.99314509654429326692307692307692307692,3.346239
360470553003001,"d","Brooklyn",6.64234527670604338612535612535612535613,2.8996
360810853004000,"d","Queens",4.15336233942309854492753623188405797101,6.188529
360470031003000,"d","Brooklyn",8.12781519521870822876475930971843778383,4.309886
360810253021000,"d","Queens",12.48810040301440535175324675324675324675,5.371929
360610129002007,"d","Manahattan",13.86757573378985567779157138190133943156,12.331437
360610128001002,"d","Manahattan",10.56855858622292344802707787958115183246,14.380219
360610044004000,"d","Manahattan",9.01654850860832364737024221453287197232,7.634906
360610122004002,"d","Manahattan",9.63490451798973309444352617079889807163,23.468993
360470243001001,"d","Brooklyn",5.34609769522123042887681159420289855072,4.190381
360470041001002,"d","Brooklyn",8.10346507313703078376126126126126126126,5.443258
360610111002002,"d","Manahattan",9.08400947451877489248431618569636135508,3.114775
360470431004000,"d","Brooklyn",7.50976516492370815668789808917197452229,6.024833
360610098006000,"d","Manahattan",12.85425680377164667175741595253790375742,13.616387
360470549002008,"d","Brooklyn",8.08950561635833635965909090909090909091,1.454744
360610014021001,"d","Manahattan",7.94342367667685701946935348446683459278,9.294369
360470327003000,"d","Brooklyn",2.63404891797123845479452054794520547945,4.181191
360610222001002,"d","Manahattan",6.88325596549804504322018348623853211009,7.931883999999997
360610151004005,"d","Manahattan",9.4684667105995057074293405114401076716,34.91728
360610226003000,"d","Manahattan",7.36075011425578684313432835820895522388,5.118315
360610153005000,"d","Manahattan",10.38779940959284825734581280788177339901,13.476147
360610015021002,"d","Manahattan",16.30084270908767443029149797570850202429,18.614789
360470206001001,"d","Brooklyn",3.15681226430915761111111111111111111111,4.000274
360050210028000,"d","Bronx",4.14876680628736048371428571428571428571,6.530086
360610227001004,"d","Manahattan",8.48597227564555680854700854700854700855,9.421406
360610086033000,"d","Manahattan",10.43957829375325470155913331327114053566,14.984403
360810097004001,"d","Queens",6.71908443969895714187203791469194312796,3.087945
360050261001000,"d","Bronx",6.84556785342496023522012578616352201258,7.274139
360470021001010,"d","Brooklyn",9.60969435635575176810344827586206896552,36.358438
360470129011001,"d","Brooklyn",6.72082117663290097276859504132231404959,2.63131
360610021002001,"d","Manahattan",10.55567990796956510339984350547730829421,13.180657
360610153002001,"d","Manahattan",9.94404663596894840198149861239592969473,33.900833
360050257001001,"d","Bronx",1.26827979925641978461538461538461538462,5.6003120000000015
360470571002000,"d","Brooklyn",7.12232548117710849182857142857142857143,4.606294
360610027001002,"d","Manahattan",8.80359774504751984963362068965517241379,1.910053
360610146021000,"d","Manahattan",12.97573352806341112987302409950764446748,12.391303
360610132007002,"d","Manahattan",8.6549263374224886653520060560181680545,23.740687
360610063002001,"d","Manahattan",10.18722544454714654714586523736600306279,9.365835
360810059001003,"d","Queens",5.17541662859305737368421052631578947368,3.317851
360610097001001,"d","Manahattan",7.00797639534055660310541310541310541311,9.841718
360810639002004,"d","Queens",3.94021754069699545454545454545454545455,2.400603
360470015003008,"d","Brooklyn",5.86760765298527178928133216476774758983,4.491559
360470117002002,"d","Brooklyn",7.9052151022631098131147540983606557377,4.23893
360470022003000,"d","Brooklyn",8.24975323477609666666666666666666666667,3.25639
360050089002002,"d","Bronx",4.40617582214026,4.556165
360610163004000,"d","Manahattan",10.47335943692557762464529714553111839027,18.024708
360610028002000,"d","Manahattan",7.60178955412766449177777777777777777778,6.207962
360470122003000,"d","Brooklyn",14.48958402557076190784313725490196078431,3.423811
360610163002001,"d","Manahattan",10.82933073976244006026347305389221556886,14.858934
360470497002003,"d","Brooklyn",5.38942900329921695972136222910216718266,3.531187
360610171002000,"d","Manahattan",9.31672145304106886648201438848920863309,22.154891
360610043003005,"d","Manahattan",11.04812341068764579615690005073566717402,11.995142
360470013001015,"d","Brooklyn",8.54139671421662324069190600522193211488,18.058114
360810033004000,"d","Queens",4.98446473952441005164319248826291079812,2.305691
360810265001007,"d","Queens",13.54631242401788933726027397260273972603,1.552935
360610013001016,"d","Manahattan",15.16723304597705276894842598794373744139,22.763345
360810153001004,"d","Queens",5.78175849544764309658119658119658119658,2.338235
360610031001002,"d","Manahattan",7.66535104037265953709179528838342810723,6.339613
360470021001003,"d","Brooklyn",9.41531320856603878160940325497287522604,11.691358
360470425001000,"d","Brooklyn",7.33976546633388029081967213114754098361,4.258843
360610016004000,"d","Manahattan",6.87141098885392345651614906832298136646,10.685621
360470129012001,"d","Brooklyn",7.10195429517332800658682634730538922156,4.523215
360610279004000,"d","Manahattan",6.54465524003621419253393665158371040724,5.045167
360610283002000,"d","Manahattan",8.29274186032166444534351145038167938931,5.970174
360610015022015,"d","Manahattan",9.14864011775555349899441340782122905028,0.005997
360610166001001,"d","Manahattan",7.8085157531977288004056795131845841785,5.25994
360610050005001,"d","Manahattan",9.93881720973084798321044546850998463902,30.416163
360610179003001,"d","Manahattan",9.99559386827942882853341218214074512123,13.694099
360810716001065,"d","Queens",7.79760287206633586275442869796279893711,2.47011
360810485003004,"d","Queens",4.05408556039198168181818181818181818182,2.868568
360810641011000,"d","Queens",12.63997812080180891666666666666666666667,4.3658730000000014
360610167003000,"d","Manahattan",8.96875351456821882835373900293255131965,17.018749
360610045001004,"d","Manahattan",10.85435847033964129697417133017649591046,9.990292
360470167002001,"d","Brooklyn",5.75404459843972558582342657342657342657,4.820583999999998
360810407003001,"d","Queens",9.0527170698010887565217391304347826087,2.964404
360470557002010,"d","Brooklyn",6.86600846579272168033240997229916897507,6.620545
360610150012001,"d","Manahattan",9.98169461503659790738950276243093922652,24.881508
360610235013001,"d","Manahattan",5.7686174259564030530516431924882629108,6.709250999999999
360610142003001,"d","Manahattan",11.5210983550663806042393666563179136914,17.942204
360610031001004,"d","Manahattan",10.51990533244204009029095509171410499684,12.263204
360050200002001,"d","Bronx",10.25498781652912875,3.242494
360810019001028,"d","Queens",12.35773702351426729019138755980861244019,6.640134
360810716001092,"d","Queens",48.42032360608978325031536113936927772126,0.106847
360610273003000,"d","Manahattan",8.3425299980360396431215970961887477314,7.284467999999999
360470579002012,"d","Brooklyn",3.68591304963224330555555555555555555556,3.547382
360610079001006,"d","Manahattan",6.25633653892645580429815573770491803279,1.85921
360610145003001,"d","Manahattan",13.57943547998074960809964808297832932024,26.852364
360610164002001,"d","Manahattan",8.12119678701069037830065359477124183007,8.348332000000001
360610152006006,"d","Manahattan",9.94515814850248501820244328097731239092,10.726271
360610062001004,"d","Manahattan",9.48955216379733465127906976744186046512,1.948101
360470090001003,"d","Brooklyn",8.92000388986027584452054794520547945205,3.833244
360610175002000,"d","Manahattan",10.52656661145268157620097244732576985413,14.09212
360470477002004,"d","Brooklyn",6.92900074682534705272959183673469387755,4.286447
360470513001003,"d","Brooklyn",5.98645028322339685574285714285714285714,5.037804
360470529001000,"d","Brooklyn",7.949288373219421576,6.156955
360810489001006,"d","Queens",8.85578531709978857984848484848484848485,1.165567
360610225003003,"d","Manahattan",5.07579531848764273783482142857142857143,7.793665
360610029001005,"d","Manahattan",14.94290872634190186082373782108060230292,0.257735
360050039002001,"d","Bronx",8.56541929291736781715976331360946745562,4.956508
360610033003002,"d","Manahattan",10.2937416225286365407599309153713298791,21.811945
360610210002005,"d","Manahattan",7.34410327129354136464788732394366197183,7.993303999999997
360810283004000,"d","Queens",9.86762714834167931742690058479532163743,7.507663000000001
360470557002013,"d","Brooklyn",6.30060964275129068653482142857142857143,7.961228
360610071005006,"d","Manahattan",8.98825822222255921951618071131047741109,7.0276190000000005
360810001001011,"d","Queens",9.94725750136773105102189781021897810219,9.067065
360470547001004,"d","Brooklyn",7.65522927222561724277333333333333333333,14.453371
360470159001008,"d","Brooklyn",7.70119395363008763017751479289940828402,10.732703
360810280001003,"d","Queens",0,1.714637
360810253012001,"d","Queens",6.75955652853996803045822102425876010782,6.292019
360610130003003,"d","Manahattan",10.6607582760589669132062671128688773958,9.419776
360470517002001,"d","Brooklyn",7.90656140584356476973204715969989281886,6.618397
360610014012001,"d","Manahattan",6.38235439512773415217391304347826086957,1.919854
360470161003002,"d","Brooklyn",7.10522261785415888602357984994640943194,6.208681
360610007001001,"d","Manahattan",17.84838502877454662256859311150029188558,91.348803
360610207011000,"d","Manahattan",7.97553740579246719730921052631578947368,10.352237
360610041004002,"d","Manahattan",7.83977351649186911692026409344845099035,9.163718
360470377002002,"d","Brooklyn",12.50540718001718280434782608695652173913,4.173126
360470127003000,"d","Brooklyn",4.25516380110356986181818181818181818182,4.328029
360810019001076,"d","Queens",11.57117958490280752139130434782608695652,15.152013
360610317042003,"d","Manahattan",12.3938323975343364669220607661822985469,17.486318
360470291002000,"d","Brooklyn",5.63681102995377011781954887218045112782,4.319162
